id,video_id,title,channel_title,description,comment_count,like_count,view_count
89,FrFvNphZ5BQ,AC/DC - Rock N Roll Train (Official Video),acdcVEVO,"Official music video for ""Rock N Roll Train"" by AC/DC
Listen to AC/DC: https://ACDC.lnk.to/listen_YD

Subscribe to the official AC/DC YouTube channel: https://ACDC.lnk.to/subscribeYD

Watch more AC/DC videos: https://ACDC.lnk.to/listen_YC/youtube

Follow AC/DC:
Facebook: https://ACDC.lnk.to/followFI
Instagram: https://ACDC.lnk.to/followII
Twitter: https://ACDC.lnk.to/followTI
Website: https://ACDC.lnk.to/followWI
Spotify: https://ACDC.lnk.to/followSI
YouTube: https://ACDC.lnk.to/subscribeYD

Chorus:
Runaway train
(Running right off the track)
Runaway train
(Running right off the track)
Runaway train
(Running right off the track)
Yeah the runaway train
(Running right off the track)

#ACDC #RockNRollTrain #OfficialVideo",2496,140227,22931705
90,uSD4vsh1zDA,The Black Eyed Peas - I Gotta Feeling (Official Music Video),BlackEyedPeasVEVO,"REMASTERED IN HD!
Official Music Video for I Gotta Feeling performed by Black Eyed Peas.

Follow Black Eyed Peas
Instagram: https://www.instagram.com/blackeyedpeas
Twitter: https://www.facebook.com/blackeyedpeas
TikTok: https://www.tiktok.com/@blackeyedpeas

(C) 2009 Interscope

#TheBlackEyedPeas #IGottaFeeling #Remastered #Pop",135021,3980650,694437605
91,me19SUmWu2s,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",BlackEyedPeasVEVO,"Black Eyed Peas, Shakira & David Guetta - DON'T YOU WORRY (Official Music Video)

""DON'T YOU WORRY"" available at: https://Black-Eyed-Peas.lnk.to/DONTYOUWORRY 

Follow Black Eyed Peas online
Facebook: https://www.facebook.com/blackeyedpeas
Twitter: https://twitter.com/bep 
Instagram: https://www.instagram.com/BlackEyedPeas
More Videos: https://www.youtube.com/playlist?list=PLgZwaNdNnwLpNLAN8Kh2DoWsD1ViSlNDN

(C) 2022 BEP Music, LLC, under exclusive license to Epic Records, a division of Sony Music Entertainment

#BlackEyedPeas #Shakira #DavidGuetta",59557,1512393,195107892
92,WpYeekQkAdc,The Black Eyed Peas - Where Is The Love? (Official Music Video),BlackEyedPeasVEVO,"REMASTERED IN HD - UP TO 4K!!
Official Music Video for Where Is The Love? performed by Black Eyed Peas. 

Follow Black Eyed Peas: 
Instagram: https://www.instagram.com/blackeyedpeas
Facebook: https://www.facebook.com/blackeyedpeas
Twitter: https://twitter.com/bep
Website: https://www.blackeyedpeas.com
TikTok: https://www.tiktok.com/@blackeyedpeas
 
#BlackEyedPeas #WhereIsTheLove #Remastered",186568,5231769,978002263
93,OrTyD7rjBpw,The Black Eyed Peas - Just Can't Get Enough (Official Music Video),BlackEyedPeasVEVO,"Official video for 'Just Can't Get Enough' by The Black Eyed Peas.

#BlackEyedPeas #JustCantGetEnough

#VEVOCertified on December 26, 2011. http://www.vevo.com/certified http://www.youtube.com/vevocertified",71182,1658292,300550152
94,vMLk_T0PPbk,"Black Eyed Peas, Shakira - GIRL LIKE ME (Official Music Video)",BlackEyedPeasVEVO,"""Translation"" available at: https://Black-Eyed-Peas.lnk.to/Translation
""GIRL LIKE ME"" Official Audio: https://youtu.be/rGhvqK9eLBg

Follow Black Eyed Peas online
Facebook: https://www.facebook.com/blackeyedpeas
Twitter: https://twitter.com/bep 
Instagram: https://www.instagram.com/bep
More Videos: https://www.youtube.com/playlist?list=PLgZwaNdNnwLpNLAN8Kh2DoWsD1ViSlNDN

Follow Shakira online
Instagram: http://www.instagram.com/shakira 
Facebook: http://www.facebook.com/shakira 
Twitter: http://www.twitter.com/shakira 
Tik Tok: https://www.tiktok.com/@shakira

Lyrics:
Ayy, yeah
Ayy, ayy

So they tell me that you lookin' for a girl like me
So they tell me that you lookin' for a girl like me
Ah-ah-ah, you're lookin' for
A girl like me

La-La-Latinas (Eh)
I want a girl like Shakira, eh
Esa latina está rica (Ah)
I want a familia chica que sepa vivir y que viva la vida
I need a bien bonita (Wuh)
Elegante señorita (Wuh)
Girl, I want you and I need ya
All of my life, yup, baby, let's team up
I want a girl that shine like glitter (Ping)
A girl that don't need no filter
The real for real
A girl that's a natural killa (Prr)
I wanna girl that's a heater (Hot)
Caliente, off the meter (Hot)
Yo quiero, mira, yo quiero
Una chica que no me diga mentiras

So they tell me that you lookin' for a girl like me
So they tell me that you lookin' for a girl like me
Ah-ah-ah, you're lookin' for
A girl like me
Oye, mami, estoy buscando una chica así
Oye, mami, estoy buscando una chica así
Ah-ah-ah, you're lookin' for
A girl like me

Me llevas en tu mente
Soy adictiva como el azúcar
Me buscas permanentemente
¿No ves que solo quiero jugar?

Latinas, latinas
La-La-Latinas, la-la-latinas

Sacúdelo como, Shaki
Baby, drop it low on top me
Electric field, so shock me
Your hips don't lie, they rock me
Baby, come get me, you got me
Oye, mami, ven aquí
You know I'm liking what I see
Muévelo, muévelo, muévelo así
Yo quiero una mujer
Una princesa no tiene pa' ver
Esa chick with no boundaries like that fue what ev'
Buena en la cama, she good in the bed
A girl that be using her head (Her head)
To use the cabeza, the best
I want a girl who's a diva
No quiero otra, sí, eso es

So they tell me that you lookin' for a girl like me
So they tell me that you lookin' for a girl like me
Ah-ah-ah, you're lookin' for
A girl like me

When I come it shines like glitter
Baby, you know I need no filter
For real, I'm real
You know I'm real
Like that my lips are so glossy
Like how my neck is so bossy
Baby, if you do it my way
Just for the hell of it, I'll let you love me

Latinas, latinas
Sha-Sha-Shakira, Sha-Sha-Shakira

I like latinas
Ones who look like Selena
Shake your bunda like Anitta 
Morena estás más fina
I like dominicanas
Boricuas and colombianas
In East L.A. I like the chicans
And they want a piece of the big manzana, eh 

So they tell me that you lookin' for a girl like me
Oye, mami, estoy buscando una chica así
Ah-ah-ah, you're lookin' for
A girl like me

Me llevas en tu mente
Soy adictiva como el azúcar
Me buscas permanentemente
¿No ves que solo quiero jugar?

(C) 2020 BEP Music, LLC, under exclusive license to Epic Records, a division of Sony Music Entertainment

#BlackEyedPeas #Shakira #GIRLLIKEME",223109,5691091,747286449
95,ZaI2IlHwmgQ,The Black Eyed Peas - Pump It (Official Music Video),BlackEyedPeasVEVO,"REMASTERED IN HD!
Music video by Black Eyed Peas performing Pump It. (C) 2006 A&M Records
#TheBlackEyedPeas #PumpIt #Remastered #Vevo #Pop #OfficialMusicVideo",135669,5044120,804045890
96,H7qR7xvKFEU,Tiësto & Black Eyed Peas - Pump It Louder (Official Video),Tiësto,"Pump It Louder out now: https://tiesto.lnk.to/PumpItLouderID

Make sure to subscribe to Tiësto’s channel and turn on notifications to stay updated with all new uploads: https://tsto.co/YTSubscribe 

Get more music from Tiësto:
Spotify: https://tsto.co/spotify
Apple Music: https://tsto.co/AppleMusic
Soundcloud: https://tsto.co/Soundcloud
Deezer: https://tsto.co/Deezer

Shop the Tiësto Store: https://tsto.co/shop

Follow Tiësto:
https://www.Tiesto.com/ 
Facebook: https://tsto.co/Facebook
Instagram: https://tsto.co/Instagram
TikTok: https://www.tiktok.com/@tiesto?
Twitter: https://tsto.co/Twitter
Snapchat: https://tsto.co/Snap
Subscribe to his YouTube channel: https://tsto.co/YTSubscribe

See Tiësto live: https://tsto.co/Tour

Follow Black Eyed Peas: 
Facebook: https://www.facebook.com/blackeyedpeas
Instagram: https://www.instagram.com/blackeyedpeas/
TikTok: https://www.tiktok.com/@blackeyedpeas
Twitter: https://twitter.com/bep?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor

#Tiësto #BlackEyedPeas #PumpItLouder",1096,70499,2947978
97,I7HahVwYpwo,The Black Eyed Peas - Meet Me Halfway (Official Music Video),BlackEyedPeasVEVO,"REMASTERED IN HD!
Music video by Black Eyed Peas performing Meet Me Halfway. YouTube view counts pre-VEVO: 3,094,999. (C) 2009 Interscope Records
VEVOCertified on Dec. 5, 2012. http://vevo.com/certified http://youtube.com/vevocertified

#TheBlackEyedPeas #MeetMeHalfway #Remastered #VevoCertified #Pop #OfficialMusicVideo",74637,2228419,492604403
98,EzKkl64rRbM,"Black Eyed Peas, J Balvin - RITMO (Bad Boys For Life) (Official Music Video)",BlackEyedPeasVEVO,"""RITMO (Bad Boys For Life)"" single available at: https://smarturl.it/RITMO

Follow Black Eyed Peas online
Facebook: https://www.facebook.com/blackeyedpeas
Twitter: https://twitter.com/bep 
Instagram: https://www.instagram.com/bep
More Videos: https://www.youtube.com/playlist?list=PLgZwaNdNnwLpNLAN8Kh2DoWsD1ViSlNDN

Follow Bad Boys For Life online
Official Site: https://www.badboysforlife.movie/?hs308=ritmo
Watch Trailer: https://www.youtube.com/watch?time_continue=1&v=jKCj3XuPG8M
Facebook: https://www.facebook.com/BadBoysMovie
Twitter: https://twitter.com/BadBoys
Instagram: https://www.instagram.com/BadBoys/

Lyrics:
This is the rhythm, rhythm, rhythm, rhythm
This is the rhythm, rhythm, rhythm, rhythm, rhythm, rhythm
This is the rhythm, rhythm, rhythm, rhythm, rhythm of the night

Toda la noche rompemo' (The night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (The night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, baby
(This is the rhythm of the night)
Toda la noche rompemo' (The night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (The night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, extremo, extremo, extremo, extremo

Ritmo 

No son ni Reebok ni son Nike (No)
Sin estilista luzco fly (Yes)
La Rosalía me dice que luzco guay (La Rosalía)
No te lo niego porque yo sé lo que hay (Woo)
Lo que se ve, no se pregunta (Nah)
Soy próspero y tengo claro que e' mi culpa (Mi culpa, culpa)
Como Canelo en el ring nada me asusta
Vivo en mi base y la paz no me la tumban (Woo)
Hakuna Matata como Timón y Pumba
Voy pa' leyenda así que dale zumba
Los dejo ciego' con la vibra que me alumbra
Haters pa' la tumba, nosotros pa' la rumba (Ra)

This is the rhythm, rhythm, rhythm, rhythm, rhythm of the night

[Chorus: J Balvin, Corona, will.i.am]
Toda la noche rompemo' (The night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (The night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, baby
(This is the rhythm of the night)
Toda la noche rompemo' (The night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (The night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, extremo, extremo, extremo, extremo 

Ritmo

The rhythm, the rebel
Styles upon styles upon styles, I got several
Born to be wild 'cause I live like a daredevil
Live it up, hit ‘em up, that’s the scenario 
2Pac, I get around like a merry go 
Rooftop, I am on top of the pedestal 
Flu shot, I am so sick I need medical 
Puta, I learned that shit down in Mexico (Hahaha!)
The rhythm, the rebel
New and improved I be on a new level (Oh, yeah)
That’s how we do it, we buildin’ like LEGOs (Oh, yeah)
Fuel on the fire, you dealin' with fuego
Can't stop, I am addicted I never quit
Won't stop, don't need to speak to no therapist
Don’t stop, keepin' it movin's the narrative
Nonstop, do it like Whoop! There it is 

This is the rhythm, rhythm, rhythm, rhythm, rhythm of the night

Toda la noche rompemo' (The night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (The night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, baby
(This is the rhythm of the night)
Toda la noche rompemo' (The night)
Al otro día volvemo' (Oh, yeah)
Tú sabes como lo hacemo', baby
(This is the rhythm of the night)
Baby, tonight's like fuego (The night)
We 'bout to spend the dinero (Oh, yeah)
We party to the extremo, extremo, extremo, extremo, extremo

Ritmo
You like that space?

Visit Bad Boys For Life Official Site
Link: https://www",130769,6541328,1053257411
99,AbNOhZ1rsG8,"Black Eyed Peas, Anitta, El Alfa - SIMPLY THE BEST (Official Music Video)",BlackEyedPeasVEVO,"Black Eyed Peas, Anitta & El Alfa - SIMPLY THE BEST (Official Music Video)

""SIMPLY THE BEST"" available at: https://Black-Eyed-Peas.lnk.to/SIMPLYTHEBEST 

Follow Black Eyed Peas online
Facebook: https://www.facebook.com/blackeyedpeas
Twitter: https://twitter.com/bep 
Instagram: https://www.instagram.com/BlackEyedPeas
More Videos: https://www.youtube.com/playlist?list=PLgZwaNdNnwLpNLAN8Kh2DoWsD1ViSlNDN

(C) 2022 BEP Music, LLC, under exclusive license to Epic Records, a division of Sony Music Entertainment

#BlackEyedPeas #Anitta #ElAlfa",39169,300948,57083309
100,Zi_XLOBDo_Y,Michael Jackson - Billie Jean (Official Video),michaeljacksonVEVO,"Official Music Video for ""Billie Jean"" by Michael Jackson
Listen to more of your favorites by Michael Jackson: https://MichaelJackson.lnk.to/_listenYD

""Billie Jean"" was the first short film made for 'Thriller,' the biggest-selling album of all time. The short film for this No. 1 single, directed by Steve Barron, made history as the first video by a black artist to receive heavy rotation on MTV, and was later ranked by the network as one of the 100 greatest music videos of all time.

Subscribe to the official Michael Jackson YouTube Channel: https://MichaelJackson.lnk.to/subscribeYD

Watch more Michael Jackson videos: https://MichaelJackson.lnk.to/_listenYC/youtube

Follow Michael Jackson: 
Facebook: https://MichaelJackson.lnk.to/_followFI 
Twitter: https://MichaelJackson.lnk.to/_followTI
Instagram: https://MichaelJackson.lnk.to/_followII 
Website: https://MichaelJackson.lnk.to/_followWI 
Spotify: https://MichaelJackson.lnk.to/_followSI

Written & Composed by Michael Jackson
Produced by Quincy Jones for Quincy Jones Productions
Co-Produced by Michael Jackson for MJJ Productions, Inc.
From the album Thriller, released November 30, 1982
Released as a single January 2, 1983

THE SHORT FILM
Director: Steve Barron
Primary Production Location: Los Angeles, California

Michael Jackson's short film for ""Billie Jean"" was the first of three short films produced for recordings from Thriller, which continues its reign as the biggest selling album of all time with worldwide sales in excess of 105 million as of June 1, 2016 and in December, 2015 became the first ever album to be awarded triple diamond status by the RIAA for US sales alone. The """"Billie Jean"""" single reached No. 1 in 10 countries in the spring of 1983, including seven consecutive weeks atop the Billboard Hot 100 - becoming the second-highest selling single in America that same year.

""Billie Jean"" was certified Gold by the Recording Industry Association of America on April 4, 1983, and Platinum on February 4, 1989. The song won two Grammy Awards for Best R&B Song and Best R&B Performance - Male, as well as an American Music Award for Favorite Single - Pop/Rock and was also named the Single of the Year on The Village Voice Pazz & Jop critics' poll in 1983.

The short film featured a paparazzo attempting to photograph Jackson as he danced through an urban landscape. A specially created set featured steps and sidewalk tiles that lit up underneath Michael's feet. It is here that fans first saw some of Michael's best-known dance moves, such as spinning and landing on his toes. Many of Michael's steps and mannerisms in the video would become forever associated with The King of Pop.

When the chorus hit.he sprung into this dance that was unlike anything I'd ever seen, director Steve Barron recounted of Jackson's choreography in the video. ""It was just extraordinary, instinctive. He pulled it all together and turned it into what we saw.The camera literally steamed up, the eyepiece steamed up, because of my heat from what I was seeing."" Barron also recalled the crew breaking into spontaneous applause after Michael finished dancing.

The ""Billie Jean"" short film made history as the first video by a black artist to be played in heavy rotation on MTV, then in its second year. In 1992, the short film was inducted into the Music Video Producers Hall of Fame. MTV ranked ""Billie Jean"" as the 35th greatest music video of all time in 1999, one of three entries of Jackson's on the chart alongside ""Thriller"" and ""Beat It.""

#MichaelJackson #BillieJean #Thriller",529036,10444253,1457168327
